IR0_cam,IR1_cam,IR2_cam,IR3_cam,IR0_meas,IR1_meas,IR2_meas,IR3_meas
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.52,8.42,14.52,8.42
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,8.22,14.23,8.22,14.23
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,8.21,14.22,8.21,14.22
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.38,8.32,14.38,8.32
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,8.22,14.23,8.22,14.23
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.43,8.36,14.43,8.36
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.52,8.42,14.52,8.42
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.43,8.36,14.43,8.36
93.5,234.0,364.0,125.5,8.21,14.22,8.21,14.22
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,8.21,14.22,8.21,14.22
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,8.22,14.22,8.22,14.22
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.67,8.53,14.67,8.53
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.62,8.49,14.62,8.49
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,8.21,14.22,8.21,14.22
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,8.21,14.22,8.21,14.22
93.5,234.0,364.0,125.5,14.38,8.32,14.38,8.32
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.47,8.39,14.47,8.39
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.52,8.42,14.52,8.42
93.5,234.0,364.0,125.5,14.52,8.43,14.52,8.43
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,14.5,8.41,14.5,8.41
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.54,8.44,14.54,8.44
93.5,234.0,364.0,125.5,14.59,8.47,14.59,8.47
93.5,234.0,364.0,125.5,14.57,8.46,14.57,8.46
93.5,234.0,364.0,125.5,14.43,8.36,14.43,8.36
93.5,234.0,364.0,125.5,14.77,8.6,14.77,8.6
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.45,11.03,15.24,11.03
93.5,234.0,364.0,125.5,19.29,10.93,15.11,10.93
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.66,11.17,15.42,11.17
93.5,234.0,364.0,125.5,19.72,11.21,15.47,11.21
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.66,11.17,15.42,11.17
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.45,11.03,15.24,11.03
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,13.05,22.47,13.05,17.76
93.5,234.0,364.0,125.5,19.66,11.17,15.42,11.17
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,21.91,11.25,13.38,11.25
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.21,10.87,15.04,10.87
93.5,234.0,364.0,125.5,19.84,11.3,15.57,11.3
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.66,11.17,15.42,11.17
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.29,10.93,15.11,10.93
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.66,11.17,15.42,11.17
93.5,234.0,364.0,125.5,19.29,10.93,15.11,10.93
93.5,234.0,364.0,125.5,19.48,11.06,15.27,11.06
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.48,11.06,15.27,11.06
93.5,234.0,364.0,125.5,19.29,10.93,15.11,10.93
93.5,234.0,364.0,125.5,19.66,11.17,15.42,11.17
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.66,11.17,15.42,11.17
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.72,11.21,15.47,11.21
93.5,234.0,364.0,125.5,19.45,11.03,15.24,11.03
93.5,234.0,364.0,125.5,19.48,11.06,15.27,11.06
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.72,11.21,15.47,11.21
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.29,10.93,15.11,10.93
93.5,234.0,364.0,125.5,19.48,11.06,15.27,11.06
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.72,11.21,15.47,11.21
93.5,234.0,364.0,125.5,19.66,11.17,15.42,11.17
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.72,11.21,15.47,11.21
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.72,11.21,15.47,11.21
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.84,11.3,15.57,11.3
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.66,11.17,15.42,11.17
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.66,11.17,15.42,11.17
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.84,11.3,15.57,11.3
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,21.71,11.13,13.24,11.13
93.5,234.0,364.0,125.5,19.45,11.03,15.24,11.03
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.48,11.06,15.27,11.06
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.72,11.21,15.47,11.21
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.66,11.17,15.42,11.17
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.23,10.89,15.06,10.89
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.66,11.17,15.42,11.17
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,22.12,11.38,13.53,11.38
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.84,11.3,15.57,11.3
93.5,234.0,364.0,125.5,19.84,11.3,15.57,11.3
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.84,11.3,15.57,11.3
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.72,11.21,15.47,11.21
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,13.08,22.52,13.08,17.8
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.72,11.21,15.47,11.21
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.72,11.21,15.47,11.21
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.45,11.03,15.24,11.03
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,13.05,22.47,13.05,17.76
93.5,234.0,364.0,125.5,19.72,11.21,15.47,11.21
93.5,234.0,364.0,125.5,19.72,11.21,15.47,11.21
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.45,11.03,15.24,11.03
93.5,234.0,364.0,125.5,13.08,22.52,13.08,17.8
93.5,234.0,364.0,125.5,19.45,11.03,15.24,11.03
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.66,11.17,15.42,11.17
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,12.99,22.38,12.99,17.68
93.5,234.0,364.0,125.5,19.84,11.3,15.57,11.3
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.72,11.21,15.47,11.21
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.29,10.93,15.11,10.93
93.5,234.0,364.0,125.5,19.72,11.21,15.47,11.21
93.5,234.0,364.0,125.5,19.84,11.3,15.57,11.3
93.5,234.0,364.0,125.5,19.55,11.1,15.33,11.1
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,19.39,10.99,15.19,10.99
93.5,234.0,364.0,125.5,-1.8,12.2,28.2,12.2
93.5,234.0,364.0,125.5,-1.8,12.2,28.2,12.2
93.5,234.0,364.0,125.5,-1.8,12.2,28.2,12.2
93.5,234.0,364.0,125.5,-1.8,12.2,28.2,12.2
93.5,234.0,364.0,125.5,-1.8,12.2,28.2,12.2
93.5,234.0,364.0,125.5,-1.8,12.2,28.2,12.2
93.5,234.0,364.0,125.5,-1.8,12.2,28.2,12.2
93.5,234.0,364.0,125.5,-1.8,12.2,28.2,12.2
93.5,234.0,364.0,125.5,8.53,10.58,18.77,14.67
93.5,234.0,364.0,125.5,-3.17,20.49,18.85,-2.72
93.5,234.0,364.0,125.5,18.86,23.34,9.89,7.65
93.5,234.0,364.0,125.5,19.13,23.67,10.07,7.8
93.5,234.0,364.0,125.5,19.13,23.67,10.07,7.8
93.5,234.0,364.0,125.5,18.58,23.01,9.71,7.5
93.5,234.0,364.0,125.5,18.86,23.34,9.89,7.65
93.5,234.0,364.0,125.5,19.13,23.67,10.07,7.8
93.5,234.0,364.0,125.5,19.13,23.67,10.07,7.8
93.5,234.0,364.0,125.5,19.13,23.67,10.07,7.8
93.5,234.0,364.0,125.5,18.86,23.34,9.89,7.65
93.5,234.0,364.0,125.5,9.2,7.06,17.78,22.06
93.5,234.0,364.0,125.5,16.89,23.77,11.85,11.85
93.5,234.0,364.0,125.5,16.85,23.85,11.82,11.82
93.5,234.0,364.0,125.5,8.43,8.43,12.49,20.62
93.5,234.0,364.0,125.5,16.89,23.77,11.85,11.85
93.5,234.0,364.0,125.5,16.59,22.99,12.14,12.14
93.5,234.0,364.0,125.5,16.89,23.77,11.85,11.85
93.5,234.0,364.0,125.5,16.89,23.77,11.85,11.85
93.5,234.0,364.0,125.5,16.59,22.99,12.14,12.14
93.5,234.0,364.0,125.5,16.89,23.77,11.85,11.85
93.5,234.0,364.0,125.5,16.89,23.77,11.85,11.85
93.5,234.0,364.0,125.5,16.89,23.77,11.85,11.85
93.5,234.0,364.0,125.5,16.59,22.99,12.14,12.14
93.5,234.0,364.0,125.5,16.89,23.77,11.85,11.85
93.5,234.0,364.0,125.5,16.59,22.99,12.14,12.14
93.5,234.0,364.0,125.5,16.59,22.99,12.14,12.14
93.5,234.0,364.0,125.5,16.53,24.62,11.57,11.57
93.5,234.0,364.0,125.5,16.89,23.77,11.85,11.85
93.5,234.0,364.0,125.5,16.89,23.77,11.85,11.85
93.5,234.0,364.0,125.5,16.89,23.77,11.85,11.85
93.5,234.0,364.0,125.5,16.59,22.99,12.14,12.14
93.5,234.0,364.0,125.5,16.89,23.77,11.85,11.85
93.5,234.0,364.0,125.5,16.89,23.77,11.85,11.85
93.5,234.0,364.0,125.5,16.89,23.77,11.85,11.85
